station_id,obsTime,ELEV,WDIR,WDSD,TEMP,HUMD,PRES,SUN,H_24R,H_FX,H_XD,H_FXT,D_TX,D_TXT,D_TN,D_TNT
C0R520,2020/4/14 18:00,18,274,2.5,23.1,0.62,1013.8,,0,-99,-99,-99,25.6,,16.6,
C0G880,2020/4/14 18:00,92,299,0.5,21.7,0.61,1005.3,,0,-99,-99,-99,25.3,,15.6,
C0R260,2020/4/14 18:00,76,354,1.3,23.2,0.5,1006.5,,0,-99,-99,-99,28.1,,17.4,
C0U950,2020/4/14 18:00,1012,136,5.8,10.6,0.93,903.9,,0,-99,-99,-99,14.8,,7.7,
C0O860,2020/4/14 18:00,38,346,1.2,22.6,0.58,1010.7,,0,-99,-99,-99,25.6,,15.6,
C0R320,2020/4/14 18:00,7,72,5.1,21.6,0.58,1015.6,,0,-99,-99,-99,25.3,,19.3,
C0S980,2020/4/14 18:00,901,0,0,13.3,0.94,915.9,,0,-99,-99,-99,16.9,,11.1,
C0X110,2020/4/14 18:00,20,347,2.4,23.1,0.54,1013.6,,0,-99,-99,-99,24.6,,16.6,
C0V310,2020/4/14 18:00,46,240,1.8,23,0.42,1009.3,,0,-99,-99,-99,26.6,,14.6,
C0G620,2020/4/14 18:00,110,7,0.7,20.5,0.66,1002.6,,0,-99,-99,-99,25.4,,12.8,
C0AD50,2020/4/14 18:00,84,18,0.6,21.6,0.56,1006,,0,-99,-99,-99,24.7,,13.6,
C0A9A0,2020/4/14 18:00,24,111,2.6,21.3,0.47,1012.8,,0,-99,-99,-99,23.7,,14,
C0O830,2020/4/14 18:00,127,285,1.2,21.9,0.58,1001.4,,0,-99,-99,-99,26,,13.8,
C0S760,2020/4/14 18:00,1621,170,0.6,7.9,1,839.7,,0,-99,-99,-99,9.9,,5.5,
C0X160,2020/4/14 18:00,26,279,2.2,23.1,0.56,1012.1,,0,-99,-99,-99,24.6,,15.7,
C0C490,2020/4/14 18:00,157,0,0,21.6,0.53,997.2,,0,-99,-99,-99,24.7,,14.2,
C0F970,2020/4/14 18:00,145,301,1.6,21,0.55,998.2,,0,-99,-99,-99,23.7,,14.9,
C0R440,2020/4/14 18:00,1679,335,2.1,8.7,1,834.8,,0,-99,-99,-99,10.3,,5.6,
C0M690,2020/4/14 18:00,33,352,1,21.3,0.6,1011.2,,0,-99,-99,-99,24.7,,14.3,
C0V690,2020/4/14 18:00,30,301,2,23.2,0.63,1012.8,,0,-99,-99,-99,24.5,,19.2,
C0Z210,2020/4/14 18:00,126,33,0.4,19.4,0.58,1003.7,,0,-99,-99,-99,22.4,,13.5,
C0U770,2020/4/14 18:00,5,323,2.1,18.8,0.79,1016.8,,0,-99,-99,-99,22.1,,13.7,
C0Z080,2020/4/14 18:00,298,0,0,17.3,0.71,982.7,,0,-99,-99,-99,24,,12.9,
C0G640,2020/4/14 18:00,17,0,0.2,21.2,0.6,1016.6,,0,-99,-99,-99,24.2,,13.3,
C0X200,2020/4/14 18:00,61,292,0.9,22.2,0.59,1008.3,,0,-99,-99,-99,24.7,,12.2,
C0U900,2020/4/14 18:00,63,351,1.4,19.8,0.57,1010.8,,0,-99,-99,-99,21.1,,12.5,
C0Z230,2020/4/14 18:00,31,296,2.2,19.8,0.57,1014.6,,0,-99,-99,-99,21.1,,15.3,
C0F9O0,2020/4/14 18:00,175,304,0.4,20.9,0.58,995.4,,0,-99,-99,-99,24,,15.4,
C0R770,2020/4/14 18:00,93,59,1.3,20.5,0.61,1005.7,,0,-99,-99,-99,23.7,,18.2,
C0C540,2020/4/14 18:00,46,263,1.3,21.9,0.5,1010.2,,0,-99,-99,-99,26,,13.9,
C0G770,2020/4/14 18:00,15,0,0.1,22.1,0.56,1014.1,,0,-99,-99,-99,25.2,,16.1,
C0V670,2020/4/14 18:00,20,267,1.3,23.4,0.56,1013.1,,0,-99,-99,-99,25.1,,18.2,
C0A870,2020/4/14 18:00,685,147,1.7,14.8,0.8,935.9,,0,-99,-99,-99,19.1,,10.3,
C0R220,2020/4/14 18:00,23,264,2,23.1,0.54,1013.2,,0,-99,-99,-99,25.6,,16.1,
C0Z220,2020/4/14 18:00,589,142,0.4,14.8,0.81,951.2,,0,-99,-99,-99,20.6,,10.3,
C0D560,2020/4/14 18:00,147,224,1.3,20.8,0.57,999,,0,-99,-99,-99,24.7,,13.1,
C0I380,2020/4/14 18:00,258,272,1.3,21.5,0.52,985.3,,0,-99,-99,-99,23.5,,14.3,
C0Z020,2020/4/14 18:00,211,293,1.5,17.8,0.83,992.1,,0,-99,-99,-99,21.8,,14,
C0Z190,2020/4/14 18:00,62,236,0.4,19.5,0.71,1009.8,,0,-99,-99,-99,21.6,,15.9,
C0C710,2020/4/14 18:00,143,0,0,20.4,0.61,999.2,,0,-99,-99,-99,24,,8.7,
C0D360,2020/4/14 18:00,523,0,0,16.6,0.74,954.6,,0,-99,-99,-99,20.7,,10,
C0C680,2020/4/14 18:00,228,125,0.8,19.6,0.55,987.5,,0,-99,-99,-99,23.5,,12,
C0X140,2020/4/14 18:00,17,0,0.2,23.1,0.5,1013.4,,0,-99,-99,-99,25.7,,16,
C0V710,2020/4/14 18:00,34,306,1.6,23.2,0.59,1011.5,,0,-99,-99,-99,25.3,,19,
C0G840,2020/4/14 18:00,32,334,0.3,20.7,0.64,1011.5,,0,-99,-99,-99,25.1,,13.1,
C0S890,2020/4/14 18:00,238,193,0.3,19.1,0.69,992.8,,0,-99,-99,-99,22.4,,15.1,
C0T820,2020/4/14 18:00,550,121,0.7,16,0.63,957.7,,0,-99,-99,-99,21.2,,12.2,
C0F9I0,2020/4/14 18:00,194,317,1.3,19.8,0.61,992.8,,0,-99,-99,-99,22.7,,14.6,
C0C650,2020/4/14 18:00,208,0,0,20.2,0.55,991.3,,0,-99,-99,-99,23.1,,11.2,
C0R600,2020/4/14 18:00,766,300,1.3,17.5,0.77,929.2,,0,-99,-99,-99,20.8,,14.7,
C0Z320,2020/4/14 18:00,646,0,0,14.1,0.85,943.9,,0,-99,-99,-99,19.6,,10.4,
C0V210,2020/4/14 18:00,734,224,2.2,19,0.54,933.7,,0,-99,-99,-99,22.3,,9.7,
C0K240,2020/4/14 18:00,1132,339,0.5,13.3,0.84,893.2,,0,-99,-99,-99,18,,10,
C0M520,2020/4/14 18:00,15,333,2.2,21.2,0.61,1013.6,,0,-99,-99,-99,24.5,,13.4,
C0A530,2020/4/14 18:00,300,183,1.1,17.2,0.71,981.5,,0,-99,-99,-99,22,,7.6,
C0E820,2020/4/14 18:00,220,0,0,19.1,0.67,990.5,,0,-99,-99,-99,23.9,,10.6,
C0K450,2020/4/14 18:00,35,315,0.8,21.5,0.54,1011,,0,-99,-99,-99,24.5,,14.2,
C0G760,2020/4/14 18:00,53,289,0.9,21.1,0.66,1012.2,,0,-99,-99,-99,24.6,,14.1,
CM0120,2020/4/14 18:00,4,330,0.6,21.2,0.53,1015.4,,0,-99,-99,-99,22.7,,15.2,
C0Z290,2020/4/14 18:00,946,0,0,12.1,0.87,911.4,,0,-99,-99,-99,16.3,,9,
C0V680,2020/4/14 18:00,40,284,2,23.2,0.58,1010.7,,0,-99,-99,-99,25.2,,17.3,
C0R760,2020/4/14 18:00,336,47,2.8,18.2,0.67,978.1,,0,-99,-99,-99,20.3,,17.1,
C0F9U0,2020/4/14 18:00,74,232,1.2,21.8,0.57,1007.3,,0,-99,-99,-99,24.7,,15.7,
C0AI10,2020/4/14 18:00,76,138,1.6,20.3,0.53,1006.3,,0,-99,-99,-99,23.6,,11.2,
C0V530,2020/4/14 18:00,34,274,1.7,22.5,0.56,1011.4,,0,-99,-99,-99,24.9,,15.7,
C0R790,2020/4/14 18:00,111,43,2.2,20.7,0.59,1004.1,,0,-99,-99,-99,22.5,,19.6,
C0R550,2020/4/14 18:00,38,317,1.1,23.7,0.54,1011.9,,0,-99,-99,-99,26.2,,14.9,
C0F9L0,2020/4/14 18:00,253,313,1.4,20.2,0.57,986.3,,0,-99,-99,-99,23,,14.3,
C0A950,2020/4/14 18:00,60,162,4.2,19.7,0.6,1009,,0,9.9,141,,20.6,,16.7,
C0R160,2020/4/14 18:00,45,292,2.7,22.7,0.59,1009.8,,0,-99,-99,-99,25.8,,14.8,
C0F9S0,2020/4/14 18:00,43,297,1.8,21.9,0.54,1011,,0,-99,-99,-99,24.2,,15.4,
C0M820,2020/4/14 18:00,980,206,2,15.1,0.61,907.2,,0,-99,-99,-99,17.1,,8.9,
C0G870,2020/4/14 18:00,12,331,1,21,0.46,1015.3,,0,-99,-99,-99,23.9,,13.9,
C0R530,2020/4/14 18:00,16,253,2.3,23.4,0.51,1013.6,,0,-99,-99,-99,23.9,,16.7,
C0O840,2020/4/14 18:00,134,317,1.1,20.8,0.48,998.5,,0,-99,-99,-99,24.1,,15.9,
C0A890,2020/4/14 18:00,40,0,0,19.5,0.62,1010.7,,0,-99,-99,-99,22.2,,8.9,
C0A660,2020/4/14 18:00,97,171,0.4,18.8,0.58,1003.9,,0,-99,-99,-99,21.8,,10.7,
C0T9H0,2020/4/14 18:00,725,163,1.6,13.9,0.83,935.6,,0,-99,-99,-99,20.5,,10.4,
C0R270,2020/4/14 18:00,51,166,0.7,22.3,0.54,1008.4,,0,-99,-99,-99,28.4,,17.9,
C0O980,2020/4/14 18:00,18,320,1.1,22.2,0.59,1014.7,,0,-99,-99,-99,26.9,,12.9,
C0T9I0,2020/4/14 18:00,152,0,0,18.4,0.67,1000.6,,0,-99,-99,-99,22,,13.5,
C0V760,2020/4/14 18:00,30,305,1.3,23.5,0.55,1012.6,,0,-99,-99,-99,25.9,,16.7,
C0AG90,2020/4/14 18:00,25,135,1.3,21.7,0.52,1013,,0,-99,-99,-99,24.7,,14.2,
C0R570,2020/4/14 18:00,37,87,2.2,23.6,0.56,1010.1,,0,-99,-99,-99,26.7,,16.6,
C0O900,2020/4/14 18:00,9,342,1.6,21.7,0.65,1014.8,,0,-99,-99,-99,25,,13.9,
C0F9O0,2020/4/14 19:00,175,0,0.2,20.5,0.6,995.6,,0,-99,-99,-99,24,,15.4,
C0A560,2020/4/14 19:00,405,0,0.1,15.1,0.83,970.8,,0,-99,-99,-99,21,,7,
C0X190,2020/4/14 19:00,10,345,1,22.4,0.54,1014.5,,0,-99,-99,-99,24.3,,18.2,
C0S950,2020/4/14 19:00,415,252,1.2,16.6,0.78,969.6,,0,-99,-99,-99,20,,13.8,
C0A880,2020/4/14 19:00,6,183,0.9,19.1,0.59,1014.9,,0,-99,-99,-99,22.4,,11,
C0I530,2020/4/14 19:00,3014,211,5.7,1.2,0.28,-99,,-99,-99,-99,-99,8.1,,0.9,
C0M670,2020/4/14 19:00,43,325,1,21,0.6,1010.8,,0,-99,-99,-99,25.2,,14.4,
C0Z061,2020/4/14 19:00,174,89,0.7,18.2,0.8,1000.8,,0,-99,-99,-99,24.3,,14.3,
C0M730,2020/4/14 19:00,40,0,0,21.6,0.54,1011,,0,-99,-99,-99,25.7,,15.2,
C0U750,2020/4/14 19:00,398,177,3.5,16,0.72,970.8,,0,-99,-99,-99,18.7,,13.1,
C0A650,2020/4/14 19:00,287,0,0,15.2,0.92,983.8,,0,-99,-99,-99,21,,7,
C0K400,2020/4/14 19:00,65,351,0.7,20.4,0.65,1009.4,,0,-99,-99,-99,24.2,,14.1,
C0I370,2020/4/14 19:00,671,220,0.5,17.5,0.61,941.4,,0,-99,-99,-99,20.8,,9.5,
C0S750,2020/4/14 19:00,2280,295,0.7,5.4,0.88,772.5,,0,-99,-99,-99,11,,3.3,
C0R650,2020/4/14 19:00,29,225,0.8,22.7,0.58,1013.8,,0,-99,-99,-99,26.6,,15.9,
C0E740,2020/4/14 19:00,27,0,0,19.2,-99,1006.9,,0,-99,-99,-99,23.5,,10.9,
C0AI20,2020/4/14 19:00,25,197,0.7,18.6,0.63,1013.3,,0,-99,-99,-99,21.5,,15.9,
C0E550,2020/4/14 19:00,84,0,0,19.2,0.67,1007.2,,0,-99,-99,-99,23,,10.8,
C0X060,2020/4/14 19:00,19,360,1.1,20.9,0.61,1015.7,,0,-99,-99,-99,25.3,,14,
C0R510,2020/4/14 19:00,31,300,0.7,23.3,0.53,1011.4,,0,-99,-99,-99,26.6,,16.9,
C0AC60,2020/4/14 19:00,55,0,0.1,21.2,0.52,1009.5,,0,-99,-99,-99,25.6,,12.5,
C0UA70,2020/4/14 19:00,547,165,3.1,14.9,0.84,955.1,,0,-99,-99,-99,19.8,,11.5,
C0G740,2020/4/14 19:00,24,318,0.6,20.8,0.64,1013.7,,0,-99,-99,-99,23.8,,15,
C0F9N0,2020/4/14 19:00,75,228,0.8,21.7,0.57,1007.2,,0,-99,-99,-99,24.8,,16.1,
C0F9T0,2020/4/14 19:00,111,300,0.9,20.7,0.58,1002.4,,0,-99,-99,-99,23.8,,15.7,
C0S710,2020/4/14 19:00,382,0,0.2,17.5,0.72,974.9,,0,-99,-99,-99,20.6,,14.2,
C0M680,2020/4/14 19:00,37,351,0.6,20.6,0.66,1013.6,,0,-99,-99,-99,24.7,,13.8,
C0X220,2020/4/14 19:00,26,343,1.7,21,0.62,1013.1,,0,-99,-99,-99,24.2,,15.4,
C0R560,2020/4/14 19:00,22,255,0.8,22.8,0.57,1013.9,,0,-99,-99,-99,25.4,,16.3,
C0F9P0,2020/4/14 19:00,26,0,0.1,21,0.66,1013.5,,0,-99,-99,-99,22.8,,14.9,
C0O970,2020/4/14 19:00,71,0,0.1,21.2,0.66,1007.8,,0,-99,-99,-99,26.8,,13.4,
C0F0B0,2020/4/14 19:00,311,252,0.6,18.3,0.69,980.5,,0,-99,-99,-99,22,,12.3,
C0R700,2020/4/14 19:00,19,89,5.4,21.3,0.57,1014.6,,0,10.5,86,,23.9,,20.1,
C0R780,2020/4/14 19:00,72,13,1.9,19.9,0.68,1010.4,,0,-99,-99,-99,22.8,,19.9,
C0R620,2020/4/14 19:00,34,84,1.6,21.2,0.6,1013.9,,0,-99,-99,-99,24.7,,21.1,
C0C660,2020/4/14 19:00,176,237,0.5,19.8,0.61,995.8,,0,-99,-99,-99,23.6,,13.9,
C0SA10,2020/4/14 19:00,411,278,0.6,17,0.74,970.8,,0,-99,-99,-99,21.5,,13.5,
C0M740,2020/4/14 19:00,15,14,0.4,20.3,0.67,1013.9,,0,-99,-99,-99,23.8,,13.8,
C0K460,2020/4/14 19:00,60,17,2.1,20.4,0.65,1008.5,,0,-99,-99,-99,24.2,,14.6,
C0X100,2020/4/14 19:00,10,331,1.8,22.6,0.42,1013,,0,-99,-99,-99,24.8,,18.5,
C0K560,2020/4/14 19:00,117,0,0,20.3,0.65,1003.4,,0,-99,-99,-99,24.9,,13.2,
C0R150,2020/4/14 19:00,105,0,0,21.8,0.59,1002.7,,0,-99,-99,-99,27.9,,16.6,
C0S690,2020/4/14 19:00,522,266,0.5,16.2,0.78,958.1,,0,-99,-99,-99,19.4,,13.9,
C0U870,2020/4/14 19:00,474,347,0.5,14.4,0.74,963.7,,0,-99,-99,-99,19.6,,11.2,
C0A520,2020/4/14 19:00,48,360,0.4,21.1,0.55,1010.6,,0,-99,-99,-99,24.9,,14.8,
C0X130,2020/4/14 19:00,27,348,0.9,22,0.56,1012.4,,0,-99,-99,-99,25.4,,15.4,
C0V400,2020/4/14 19:00,56,325,2.4,22.7,0.66,1008.9,,0,-99,-99,-99,24.8,,15.3,
C0UA40,2020/4/14 19:00,1121,0,0.2,10,0.95,891.5,,0,-99,-99,-99,15.1,,5.9,
C0G720,2020/4/14 19:00,50,341,0.3,20.4,0.65,1010.1,,0,-99,-99,-99,23.9,,14.3,
C0G890,2020/4/14 19:00,24,7,0.4,21.3,0.56,1012.9,,0,-99,-99,-99,23.4,,16.4,
C0I540,2020/4/14 19:00,3344,-99,-99,-0.4,0.16,680.1,,-99,-99,-99,-99,6,,-0.6,
C0K390,2020/4/14 19:00,31,25,0.6,20.5,0.67,1012.7,,0,-99,-99,-99,24.1,,13.9,
C0R730,2020/4/14 19:00,163,85,2.1,19.2,0.65,998.4,,0,-99,-99,-99,24.9,,17.7,
C0T9A0,2020/4/14 19:00,498,324,0.5,15,0.76,961.1,,0,-99,-99,-99,19.7,,10.8,
C0AH40,2020/4/14 19:00,426,108,1,17.5,0.71,965,,0,-99,-99,-99,20.6,,13.3,
C0X280,2020/4/14 19:00,22,19,1.7,21.4,0.61,1013.9,,0,-99,-99,-99,24.4,,15.1,
C0V620,2020/4/14 19:00,18,302,1,22.5,0.65,1013.9,,0,-99,-99,-99,24,,16.2,
C0H960,2020/4/14 19:00,120,0,0,20.9,0.61,1000.9,,0,-99,-99,-99,23.6,,13.7,
C0M530,2020/4/14 19:00,1385,0,0,11.1,0.87,869.7,,0,-99,-99,-99,14.3,,7.1,
C0R170,2020/4/14 19:00,26,0,0.1,22.6,0.54,1013.1,,0,-99,-99,-99,27.7,,16.1,
C0I420,2020/4/14 19:00,305,172,0.4,19.7,0.68,981.1,,0,-99,-99,-99,23.3,,11.9,
C0A640,2020/4/14 19:00,241,0,0.2,17.5,0.62,991,,0,-99,-99,-99,22.3,,9.9,
C0A930,2020/4/14 19:00,216,0,0,16.5,0.85,989.7,,0,-99,-99,-99,20.3,,12.7,
C0F9M0,2020/4/14 19:00,230,37,0.8,19.3,0.55,989.3,,0,-99,-99,-99,22.6,,14.4,
C0AC40,2020/4/14 19:00,1079,252,4.2,12,-99,894.6,,0,-99,-99,-99,15.6,,6.6,
C0AI00,2020/4/14 19:00,188,98,0.7,18.8,0.68,995.3,,0,-99,-99,-99,25.9,,12.1,
C0T9M0,2020/4/14 19:00,92,281,1.7,19,0.67,1008.7,,0,-99,-99,-99,23.8,,15.5,
C0S960,2020/4/14 19:00,32,299,2.2,20.7,0.6,1013.7,,0,-99,-99,-99,22.3,,16.9,
C0K430,2020/4/14 19:00,30,360,0.3,20.2,0.65,1013.7,,0,-99,-99,-99,23.5,,13.3,
C0Z170,2020/4/14 19:00,199,274,0.4,19.3,0.72,996.4,,0,-99,-99,-99,24.9,,15.1,
C0Z100,2020/4/14 19:00,36,0,0,18.2,0.84,1015.2,,0,-99,-99,-99,23.7,,12.8,
C0U710,2020/4/14 19:00,1942,0,0.2,5.4,0.99,807.9,,0,-99,-99,-99,12.3,,2.5,
C0SA30,2020/4/14 19:00,92,283,1.6,19.3,0.63,1007.7,,0,-99,-99,-99,22.5,,17.1,
C0V500,2020/4/14 19:00,6,0,0.2,22.8,0.62,1013.5,,0,-99,-99,-99,26.1,,19.2,
CM0160,2020/4/14 19:00,159,94,0.4,19.5,0.65,999.4,,0,-99,-99,-99,26.3,,13,
C0V350,2020/4/14 19:00,36,298,0.7,22.5,0.65,1012.9,,0,-99,-99,-99,27.6,,13.5,
C0W120,2020/4/14 19:00,58,-99,-99,19.4,0.73,1010,,0,-99,-99,-99,21.7,,19.4,
C0R470,2020/4/14 19:00,103,187,0.7,22.9,0.55,1004.7,,0,-99,-99,-99,26.1,,16.2,
C0M770,2020/4/14 19:00,164,0,0,20.5,0.62,996.9,,0,-99,-99,-99,24,,14.6,
C0S930,2020/4/14 19:00,248,260,1.2,18.1,0.72,989.8,,0,-99,-99,-99,21.2,,14.5,
C0E790,2020/4/14 19:00,344,0,0.2,18.6,0.67,976,,0,-99,-99,-99,22.1,,13.4,
C0O810,2020/4/14 19:00,161,0,0,19.9,0.8,998,,0,-99,-99,-99,25.7,,15,
C0R520,2020/4/14 19:00,18,0,0.1,23.2,0.63,1014,,0,-99,-99,-99,25.6,,16.6,
C0G880,2020/4/14 19:00,92,0,0.2,21.2,0.65,1005.7,,0,-99,-99,-99,25.3,,15.6,
C0R260,2020/4/14 19:00,76,26,0.7,22.1,0.57,1007,,0,-99,-99,-99,28.1,,17.4,
C0U950,2020/4/14 19:00,1012,148,4.9,10.6,0.94,904.7,,0,-99,-99,-99,14.8,,7.7,
C0O860,2020/4/14 19:00,38,0,0.2,21.3,0.64,1011.1,,0,-99,-99,-99,25.6,,15.6,
C0R320,2020/4/14 19:00,7,74,5.2,20.8,0.62,1016.2,,0,-99,-99,-99,25.3,,19.3,
C0S980,2020/4/14 19:00,901,0,0,13,0.91,916.4,,0,-99,-99,-99,16.9,,11.1,
C0X110,2020/4/14 19:00,20,353,1.6,22.8,0.52,1014,,0,-99,-99,-99,24.6,,16.6,
C0V310,2020/4/14 19:00,46,305,1.9,22.6,0.44,1009.7,,0,-99,-99,-99,26.6,,14.6,
C0G620,2020/4/14 19:00,110,0,0,19.5,0.73,1003,,0,-99,-99,-99,25.4,,12.8,
C0AD50,2020/4/14 19:00,84,0,0,21.1,0.59,1006.6,,0,-99,-99,-99,24.7,,13.6,
C0A9A0,2020/4/14 19:00,24,107,2.8,20.8,0.48,1013.5,,0,-99,-99,-99,23.7,,14,
C0O830,2020/4/14 19:00,127,267,0.3,20.8,0.62,1001.8,,0,-99,-99,-99,26,,13.8,
C0S760,2020/4/14 19:00,1621,176,0.9,7.7,1,840,,0,-99,-99,-99,9.9,,5.5,
C0X160,2020/4/14 19:00,26,342,1.5,22.8,0.52,1012.5,,0,-99,-99,-99,24.6,,15.7,
C0C490,2020/4/14 19:00,157,331,0.6,20.9,0.55,997.7,,0,-99,-99,-99,24.7,,14.2,
C0F970,2020/4/14 19:00,145,2,1.3,20.5,0.56,998.5,,0,-99,-99,-99,23.7,,14.9,
C0R440,2020/4/14 19:00,1679,332,1.2,8.5,1,835.2,,0,-99,-99,-99,10.3,,5.6,
C0M690,2020/4/14 19:00,33,37,0.7,20.7,0.64,1011.6,,0,-99,-99,-99,24.7,,14.3,
C0V690,2020/4/14 19:00,30,322,1,23.1,0.64,1013,,0,-99,-99,-99,24.5,,19.2,
C0Z210,2020/4/14 19:00,126,36,0.5,18.6,0.63,1004.3,,0,-99,-99,-99,22.4,,13.5,
C0U770,2020/4/14 19:00,5,342,2.8,18.3,0.78,1017.3,,0,-99,-99,-99,22.1,,13.7,
C0Z080,2020/4/14 19:00,298,0,0,17.2,0.74,983.2,,0,-99,-99,-99,24,,12.9,
C0G640,2020/4/14 19:00,17,0,0,19.9,0.69,1016.7,,0,-99,-99,-99,24.2,,13.3,
C0X200,2020/4/14 19:00,61,326,0.7,21.3,0.61,1008.7,,0,-99,-99,-99,24.7,,12.2,
C0U900,2020/4/14 19:00,63,286,1.2,18.1,0.71,1011.2,,0,-99,-99,-99,21.1,,12.5,
C0Z230,2020/4/14 19:00,31,294,2.1,19.7,0.57,1015,,0,-99,-99,-99,21.1,,15.3,
C0R770,2020/4/14 19:00,93,55,1.4,19.3,0.65,1006.2,,0,-99,-99,-99,23.7,,18.2,
C0C540,2020/4/14 19:00,46,247,0.9,20.7,0.54,1010.4,,0,-99,-99,-99,26,,13.9,
C0G770,2020/4/14 19:00,15,0,0,21.9,0.55,1014.2,,0,-99,-99,-99,25.2,,16.1,
C0V670,2020/4/14 19:00,20,275,1.7,23.3,0.58,1013.4,,0,-99,-99,-99,25.1,,18.2,
C0A870,2020/4/14 19:00,685,168,2.4,14.5,0.81,936.5,,0,-99,-99,-99,19.1,,10.3,
C0R220,2020/4/14 19:00,23,263,1.3,22.5,0.59,1013.6,,0,-99,-99,-99,25.6,,16.1,
C0Z220,2020/4/14 19:00,589,148,0.4,14.7,0.8,951.8,,0,-99,-99,-99,20.6,,10.3,
C0D560,2020/4/14 19:00,147,222,1.2,20.1,0.57,999.4,,0,-99,-99,-99,24.7,,13.1,
C0I380,2020/4/14 19:00,258,281,0.3,20.1,0.67,985.7,,0,-99,-99,-99,23.5,,14.3,
C0Z020,2020/4/14 19:00,211,317,1.3,17.6,0.85,992.7,,0,-99,-99,-99,21.8,,14,
C0Z190,2020/4/14 19:00,62,247,0.5,18.9,0.75,1010.4,,0,-99,-99,-99,21.6,,15.9,
C0C710,2020/4/14 19:00,143,0,0,18.5,0.8,999.8,,0,-99,-99,-99,24,,8.7,
C0D360,2020/4/14 19:00,523,0,0,15.7,0.78,955,,0,-99,-99,-99,20.7,,10,
C0C680,2020/4/14 19:00,228,99,1,18.9,0.58,988,,0,-99,-99,-99,23.5,,12,
C0X140,2020/4/14 19:00,17,357,0.6,22.2,0.53,1013.9,,0,-99,-99,-99,25.7,,16,
C0V710,2020/4/14 19:00,34,323,1.8,22.9,0.61,1011.8,,0,-99,-99,-99,25.3,,19,
C0G840,2020/4/14 19:00,32,0,0,19.3,0.71,1011.9,,0,-99,-99,-99,25.1,,13.1,
C0S890,2020/4/14 19:00,238,199,0.7,18.7,0.73,993.4,,0,-99,-99,-99,22.4,,15.1,
C0T820,2020/4/14 19:00,550,125,0.5,15.8,0.66,958.5,,0,-99,-99,-99,21.2,,12.2,
C0F9I0,2020/4/14 19:00,194,0,0,19.6,0.63,993.1,,0,-99,-99,-99,22.7,,14.6,
C0C650,2020/4/14 19:00,208,231,0.3,19.5,0.57,991.8,,0,-99,-99,-99,23.1,,11.2,
C0R600,2020/4/14 19:00,766,285,0.6,17,0.8,929.5,,0,-99,-99,-99,20.8,,14.7,
C0Z320,2020/4/14 19:00,646,0,0,13.4,0.92,944.3,,0,-99,-99,-99,19.6,,10.4,
C0V210,2020/4/14 19:00,734,221,1.6,18.4,0.56,934.2,,0,-99,-99,-99,22.3,,9.7,
C0K240,2020/4/14 19:00,1132,207,0.3,13.3,0.75,893.6,,0,-99,-99,-99,18,,10,
C0M520,2020/4/14 19:00,15,16,1.1,20.4,0.66,1014.1,,0,-99,-99,-99,24.5,,13.4,
C0A530,2020/4/14 19:00,300,0,0,16.7,0.75,982.2,,0,-99,-99,-99,22,,7.6,
C0E820,2020/4/14 19:00,220,0,0,17.5,0.76,990.7,,0,-99,-99,-99,23.9,,10.6,
C0K450,2020/4/14 19:00,35,1,0.7,20.3,0.64,1011.5,,0,-99,-99,-99,24.5,,14.2,
C0G760,2020/4/14 19:00,53,0,0,20,0.72,1012.6,,0,-99,-99,-99,24.6,,14.1,
CM0120,2020/4/14 19:00,4,14,0.9,21,0.6,1015.7,,0,-99,-99,-99,22.7,,15.2,
C0Z290,2020/4/14 19:00,946,0,0,12,0.9,911.8,,0,-99,-99,-99,16.3,,9,
C0V680,2020/4/14 19:00,40,314,1.6,23.1,0.6,1011,,0,-99,-99,-99,25.2,,17.3,
C0R760,2020/4/14 19:00,336,49,1.6,17.9,0.69,978.7,,0,-99,-99,-99,20.3,,17.1,
C0F9U0,2020/4/14 19:00,74,194,0.8,21.7,0.55,1007.6,,0,-99,-99,-99,24.7,,15.7,
C0AI10,2020/4/14 19:00,76,186,1.3,18.8,0.64,1007,,0,-99,-99,-99,23.6,,11.2,
C0V530,2020/4/14 19:00,34,296,0.5,22.2,0.59,1011.7,,0,-99,-99,-99,24.9,,15.7,
C0R790,2020/4/14 19:00,111,350,0.6,20.7,0.61,1004.7,,0,-99,-99,-99,22.5,,19.6,
C0R550,2020/4/14 19:00,38,329,1.2,23.1,0.56,1012.3,,0,-99,-99,-99,26.2,,14.9,
C0F9L0,2020/4/14 19:00,253,76,0.9,19.9,0.61,986.5,,0,-99,-99,-99,23,,14.3,
C0A950,2020/4/14 19:00,60,160,2.3,19.5,0.6,1009.7,,0,8.2,162,,20.6,,16.7,
C0R160,2020/4/14 19:00,45,281,1.5,22.4,0.59,1010.2,,0,-99,-99,-99,25.8,,14.8,
C0F9S0,2020/4/14 19:00,43,3,1.3,21.3,0.56,1011.3,,0,-99,-99,-99,24.2,,15.4,
C0M820,2020/4/14 19:00,980,208,0.8,14.8,0.62,907.6,,0,-99,-99,-99,17.1,,8.9,
C0G870,2020/4/14 19:00,12,358,1.1,20.8,0.53,1015.7,,0,-99,-99,-99,23.9,,13.9,
C0R530,2020/4/14 19:00,16,314,1.9,23,0.53,1013.8,,0,-99,-99,-99,23.9,,16.7,
C0O840,2020/4/14 19:00,134,0,0.2,19.5,0.52,998.9,,0,-99,-99,-99,24.1,,15.9,
